,GAS_FLOW_DAY,GEO_LOCATION,CWV,SITE_REFERENCE,MARKET_SECTOR_IDENTIFIER,ANNUAL_USAGE,ENERGY_VALUE
8198,22/02/2020,SC,2.33,SC22,I,9887246,47258.0
8199,22/02/2020,SC,2.33,SC23,I,10836488,30979.0
8200,22/02/2020,SC,2.33,SC24,I,11552783,0.0
8201,22/02/2020,SC,2.33,SC25,I,13737924,37644.0
8202,23/02/2020,SC,3.22,SC01,D,4980,55.68
8203,23/02/2020,SC,3.22,SC02,D,5987,27.84
8204,23/02/2020,SC,3.22,SC03,D,8189,36.38
8205,23/02/2020,SC,3.22,SC04,D,8441,85.1
8206,23/02/2020,SC,3.22,SC05,D,14938,58.52
8207,23/02/2020,SC,3.22,SC06,D,16358,66.43
8208,23/02/2020,SC,3.22,SC07,D,21451,69.91
8209,23/02/2020,SC,3.22,SC08,D,25386,111.35
8210,23/02/2020,SC,3.22,SC09,D,35211,204.68
8211,23/02/2020,SC,3.22,SC10,D,39712,166.08
8212,23/02/2020,SC,3.22,SC11,D,49039,228.4
8213,23/02/2020,SC,3.22,SC12,D,58838,263.83
8214,23/02/2020,SC,3.22,SC13,D,67899,279.02
8215,23/02/2020,SC,3.22,SC14,I,6120194,17576.0
8216,23/02/2020,SC,3.22,SC15,I,6647321,20423.0
8217,23/02/2020,SC,3.22,SC16,I,6668969,33263.0
8218,23/02/2020,SC,3.22,SC17,I,6694014,753.0
8219,23/02/2020,SC,3.22,SC18,I,6962008,19739.0
8220,23/02/2020,SC,3.22,SC19,I,7326897,17363.0
8221,23/02/2020,SC,3.22,SC20,I,7880241,24160.0
8222,23/02/2020,SC,3.22,SC21,I,8006855,437.0
8223,23/02/2020,SC,3.22,SC22,I,9887246,23907.0
8224,23/02/2020,SC,3.22,SC23,I,10836488,31367.0
8225,23/02/2020,SC,3.22,SC24,I,11552783,0.0
8226,23/02/2020,SC,3.22,SC25,I,13737924,40524.0
8227,24/02/2020,SC,2.23,SC01,D,4980,67.24
8228,24/02/2020,SC,2.23,SC02,D,5987,24.42
8229,24/02/2020,SC,2.23,SC03,D,8189,37.11
8230,24/02/2020,SC,2.23,SC04,D,8441,33.94
8231,24/02/2020,SC,2.23,SC05,D,14938,56.14
8232,24/02/2020,SC,2.23,SC06,D,16358,66.92
8233,24/02/2020,SC,2.23,SC07,D,21451,70.41
8234,24/02/2020,SC,2.23,SC08,D,25386,120.52
8235,24/02/2020,SC,2.23,SC09,D,35211,178.24
8236,24/02/2020,SC,2.23,SC10,D,39712,168.41
8237,24/02/2020,SC,2.23,SC11,D,49039,243.89
8238,24/02/2020,SC,2.23,SC12,D,58838,284.17
8239,24/02/2020,SC,2.23,SC13,D,67899,300.34
8240,24/02/2020,SC,2.23,SC14,I,6120194,31629.0
8241,24/02/2020,SC,2.23,SC15,I,6647321,21604.0
8242,24/02/2020,SC,2.23,SC16,I,6668969,32921.0
8243,24/02/2020,SC,2.23,SC17,I,6694014,317.0
8244,24/02/2020,SC,2.23,SC18,I,6962008,28327.0
8245,24/02/2020,SC,2.23,SC19,I,7326897,15893.0
8246,24/02/2020,SC,2.23,SC20,I,7880241,31416.0
8247,24/02/2020,SC,2.23,SC21,I,8006855,36806.0
8248,24/02/2020,SC,2.23,SC22,I,9887246,38524.0
8249,24/02/2020,SC,2.23,SC23,I,10836488,30889.0
8250,24/02/2020,SC,2.23,SC24,I,11552783,0.0
8251,24/02/2020,SC,2.23,SC25,I,13737924,45589.0
8252,25/02/2020,SC,2.56,SC01,D,4980,67.58
8253,25/02/2020,SC,2.56,SC02,D,5987,26.46
8254,25/02/2020,SC,2.56,SC03,D,8189,42.71
8255,25/02/2020,SC,2.56,SC04,D,8441,72.68
8256,25/02/2020,SC,2.56,SC05,D,14938,57.7
8257,25/02/2020,SC,2.56,SC06,D,16358,74.59
8258,25/02/2020,SC,2.56,SC07,D,21451,73.0
8259,25/02/2020,SC,2.56,SC08,D,25386,94.67
8260,25/02/2020,SC,2.56,SC09,D,35211,158.1
8261,25/02/2020,SC,2.56,SC10,D,39712,229.83
8262,25/02/2020,SC,2.56,SC11,D,49039,244.17
8263,25/02/2020,SC,2.56,SC12,D,58838,281.47
8264,25/02/2020,SC,2.56,SC13,D,67899,268.08
8265,25/02/2020,SC,2.56,SC14,I,6120194,36080.0
8266,25/02/2020,SC,2.56,SC15,I,6647321,21791.0
8267,25/02/2020,SC,2.56,SC16,I,6668969,33396.0
8268,25/02/2020,SC,2.56,SC17,I,6694014,385.0
8269,25/02/2020,SC,2.56,SC18,I,6962008,26824.0
8270,25/02/2020,SC,2.56,SC19,I,7326897,16553.0
8271,25/02/2020,SC,2.56,SC20,I,7880241,32137.0
8272,25/02/2020,SC,2.56,SC21,I,8006855,38423.0
8273,25/02/2020,SC,2.56,SC22,I,9887246,44990.0
8274,25/02/2020,SC,2.56,SC23,I,10836488,29830.0
8275,25/02/2020,SC,2.56,SC24,I,11552783,0.0
8276,25/02/2020,SC,2.56,SC25,I,13737924,60470.0
8277,26/02/2020,SC,1.9,SC01,D,4980,78.73
8278,26/02/2020,SC,1.9,SC02,D,5987,28.05
8279,26/02/2020,SC,1.9,SC03,D,8189,42.4
8280,26/02/2020,SC,1.9,SC04,D,8441,36.02
8281,26/02/2020,SC,1.9,SC05,D,14938,62.48
8282,26/02/2020,SC,1.9,SC06,D,16358,57.7
8283,26/02/2020,SC,1.9,SC07,D,21451,72.68
8284,26/02/2020,SC,1.9,SC08,D,25386,97.54
8285,26/02/2020,SC,1.9,SC09,D,35211,146.63
8286,26/02/2020,SC,1.9,SC10,D,39712,235.24
8287,26/02/2020,SC,1.9,SC11,D,49039,241.62
8288,26/02/2020,SC,1.9,SC12,D,58838,373.27
8289,26/02/2020,SC,1.9,SC13,D,67899,281.15
8290,26/02/2020,SC,1.9,SC14,I,6120194,34320.0
8291,26/02/2020,SC,1.9,SC15,I,6647321,24110.0
8292,26/02/2020,SC,1.9,SC16,I,6668969,35178.0
8293,26/02/2020,SC,1.9,SC17,I,6694014,451.0
8294,26/02/2020,SC,1.9,SC18,I,6962008,28572.0
8295,26/02/2020,SC,1.9,SC19,I,7326897,17386.0
8296,26/02/2020,SC,1.9,SC20,I,7880241,32479.0
8297,26/02/2020,SC,1.9,SC21,I,8006855,36696.0
8298,26/02/2020,SC,1.9,SC22,I,9887246,44660.0
8299,26/02/2020,SC,1.9,SC23,I,10836488,30609.0
8300,26/02/2020,SC,1.9,SC24,I,11552783,0.0
8301,26/02/2020,SC,1.9,SC25,I,13737924,64834.0
8302,27/02/2020,SC,2.09,SC01,D,4980,33.79
8303,27/02/2020,SC,2.09,SC02,D,5987,28.37
8304,27/02/2020,SC,2.09,SC03,D,8189,47.5
8305,27/02/2020,SC,2.09,SC04,D,8441,120.49
8306,27/02/2020,SC,2.09,SC05,D,14938,73.0
8307,27/02/2020,SC,2.09,SC06,D,16358,107.42
8308,27/02/2020,SC,2.09,SC07,D,21451,75.55
8309,27/02/2020,SC,2.09,SC08,D,25386,101.68
8310,27/02/2020,SC,2.09,SC09,D,35211,216.44
8311,27/02/2020,SC,2.09,SC10,D,39712,265.53
8312,27/02/2020,SC,2.09,SC11,D,49039,248.63
8313,27/02/2020,SC,2.09,SC12,D,58838,283.7
8314,27/02/2020,SC,2.09,SC13,D,67899,273.81
8315,27/02/2020,SC,2.09,SC14,I,6120194,32890.0
8316,27/02/2020,SC,2.09,SC15,I,6647321,24029.0
8317,27/02/2020,SC,2.09,SC16,I,6668969,35772.0
8318,27/02/2020,SC,2.09,SC17,I,6694014,363.0
8319,27/02/2020,SC,2.09,SC18,I,6962008,28380.0
8320,27/02/2020,SC,2.09,SC19,I,7326897,17712.0
8321,27/02/2020,SC,2.09,SC20,I,7880241,31108.0
8322,27/02/2020,SC,2.09,SC21,I,8006855,35662.0
8323,27/02/2020,SC,2.09,SC22,I,9887246,43780.0
8324,27/02/2020,SC,2.09,SC23,I,10836488,30952.0
8325,27/02/2020,SC,2.09,SC24,I,11552783,0.0
8326,27/02/2020,SC,2.09,SC25,I,13737924,57665.0
8327,28/02/2020,SC,1.69,SC01,D,4980,100.34
8328,28/02/2020,SC,1.69,SC02,D,5987,28.4
8329,28/02/2020,SC,1.69,SC03,D,8189,37.86
8330,28/02/2020,SC,1.69,SC04,D,8441,74.15
8331,28/02/2020,SC,1.69,SC05,D,14938,67.21
8332,28/02/2020,SC,1.69,SC06,D,16358,80.46
8333,28/02/2020,SC,1.69,SC07,D,21451,74.78
8334,28/02/2020,SC,1.69,SC08,D,25386,83.62
8335,28/02/2020,SC,1.69,SC09,D,35211,173.23
8336,28/02/2020,SC,1.69,SC10,D,39712,226.87
8337,28/02/2020,SC,1.69,SC11,D,49039,254.33
8338,28/02/2020,SC,1.69,SC12,D,58838,275.78
8339,28/02/2020,SC,1.69,SC13,D,67899,286.19
8340,28/02/2020,SC,1.69,SC14,I,6120194,20471.0
8341,28/02/2020,SC,1.69,SC15,I,6647321,22392.0
8342,28/02/2020,SC,1.69,SC16,I,6668969,31687.0
8343,28/02/2020,SC,1.69,SC17,I,6694014,359.0
8344,28/02/2020,SC,1.69,SC18,I,6962008,25504.0
8345,28/02/2020,SC,1.69,SC19,I,7326897,13912.0
8346,28/02/2020,SC,1.69,SC20,I,7880241,30485.0
8347,28/02/2020,SC,1.69,SC21,I,8006855,21538.0
8348,28/02/2020,SC,1.69,SC22,I,9887246,40942.0
8349,28/02/2020,SC,1.69,SC23,I,10836488,31102.0
8350,28/02/2020,SC,1.69,SC24,I,11552783,0.0
8351,28/02/2020,SC,1.69,SC25,I,13737924,50294.0
8352,29/02/2020,SC,1.69,SC01,D,4980,56.81
8353,29/02/2020,SC,1.69,SC02,D,5987,28.08
8354,29/02/2020,SC,1.69,SC03,D,8189,32.28
8355,29/02/2020,SC,1.69,SC04,D,8441,83.6
8356,29/02/2020,SC,1.69,SC05,D,14938,66.82
8357,29/02/2020,SC,1.69,SC06,D,16358,66.17
8358,29/02/2020,SC,1.69,SC07,D,21451,79.73
8359,29/02/2020,SC,1.69,SC08,D,25386,94.9
8360,29/02/2020,SC,1.69,SC09,D,35211,169.78
8361,29/02/2020,SC,1.69,SC10,D,39712,217.88
8362,29/02/2020,SC,1.69,SC11,D,49039,230.79
8363,29/02/2020,SC,1.69,SC12,D,58838,286.96
8364,29/02/2020,SC,1.69,SC13,D,67899,255.97
8365,29/02/2020,SC,1.69,SC14,I,6120194,16040.0
8366,29/02/2020,SC,1.69,SC15,I,6647321,23016.0
8367,29/02/2020,SC,1.69,SC16,I,6668969,30955.0
8368,29/02/2020,SC,1.69,SC17,I,6694014,691.0
8369,29/02/2020,SC,1.69,SC18,I,6962008,18657.0
8370,29/02/2020,SC,1.69,SC19,I,7326897,19733.0
8371,29/02/2020,SC,1.69,SC20,I,7880241,27366.0
8372,29/02/2020,SC,1.69,SC21,I,8006855,1571.0
8373,29/02/2020,SC,1.69,SC22,I,9887246,42773.0
8374,29/02/2020,SC,1.69,SC23,I,10836488,32227.0
8375,29/02/2020,SC,1.69,SC24,I,11552783,0.0
8376,29/02/2020,SC,1.69,SC25,I,13737924,54921.0
8377,01/03/2020,SC,2.46,SC01,D,4980,79.73
8378,01/03/2020,SC,2.46,SC02,D,5987,24.85
8379,01/03/2020,SC,2.46,SC03,D,8189,35.83
8380,01/03/2020,SC,2.46,SC04,D,8441,10.65
8381,01/03/2020,SC,2.46,SC05,D,14938,61.65
8382,01/03/2020,SC,2.46,SC06,D,16358,50.03
8383,01/03/2020,SC,2.46,SC07,D,21451,75.85
8384,01/03/2020,SC,2.46,SC08,D,25386,105.87
8385,01/03/2020,SC,2.46,SC09,D,35211,199.48
8386,01/03/2020,SC,2.46,SC10,D,39712,186.89
8387,01/03/2020,SC,2.46,SC11,D,49039,234.66
8388,01/03/2020,SC,2.46,SC12,D,58838,284.05
8389,01/03/2020,SC,2.46,SC13,D,67899,270.82
8390,01/03/2020,SC,2.46,SC14,I,6120194,16597.0
8391,01/03/2020,SC,2.46,SC15,I,6647321,24377.0
8392,01/03/2020,SC,2.46,SC16,I,6668969,34274.0
8393,01/03/2020,SC,2.46,SC17,I,6694014,11183.0
8394,01/03/2020,SC,2.46,SC18,I,6962008,20358.0
8395,01/03/2020,SC,2.46,SC19,I,7326897,16286.0
8396,01/03/2020,SC,2.46,SC20,I,7880241,27271.0
8397,01/03/2020,SC,2.46,SC21,I,8006855,1816.0
8398,01/03/2020,SC,2.46,SC22,I,9887246,47897.0
8399,01/03/2020,SC,2.46,SC23,I,10836488,32700.0
8400,01/03/2020,SC,2.46,SC24,I,11552783,0.0
8401,01/03/2020,SC,2.46,SC25,I,13737924,46399.0
8402,02/03/2020,SC,2.94,SC01,D,4980,34.13
8403,02/03/2020,SC,2.94,SC02,D,5987,19.32
8404,02/03/2020,SC,2.94,SC03,D,8189,34.13
8405,02/03/2020,SC,2.94,SC04,D,8441,24.47
8406,02/03/2020,SC,2.94,SC05,D,14938,52.16
8407,02/03/2020,SC,2.94,SC06,D,16358,69.23
8408,02/03/2020,SC,2.94,SC07,D,21451,62.46
8409,02/03/2020,SC,2.94,SC08,D,25386,89.51
8410,02/03/2020,SC,2.94,SC09,D,35211,172.58
8411,02/03/2020,SC,2.94,SC10,D,39712,172.9
8412,02/03/2020,SC,2.94,SC11,D,49039,237.94
8413,02/03/2020,SC,2.94,SC12,D,58838,276.58
8414,02/03/2020,SC,2.94,SC13,D,67899,274.97
8415,02/03/2020,SC,2.94,SC14,I,6120194,28778.0
8416,02/03/2020,SC,2.94,SC15,I,6647321,23305.0
8417,02/03/2020,SC,2.94,SC16,I,6668969,36144.0
8418,02/03/2020,SC,2.94,SC17,I,6694014,36144.0
8419,02/03/2020,SC,2.94,SC18,I,6962008,25717.0
8420,02/03/2020,SC,2.94,SC19,I,7326897,25721.0
8421,02/03/2020,SC,2.94,SC20,I,7880241,30352.0
8422,02/03/2020,SC,2.94,SC21,I,8006855,36978.0
8423,02/03/2020,SC,2.94,SC22,I,9887246,45667.0
8424,02/03/2020,SC,2.94,SC23,I,10836488,32933.0
8425,02/03/2020,SC,2.94,SC24,I,11552783,0.0
8426,02/03/2020,SC,2.94,SC25,I,13737924,44079.0
8427,03/03/2020,SC,3.64,SC01,D,4980,90.8
8428,03/03/2020,SC,3.64,SC02,D,5987,24.47
8429,03/03/2020,SC,3.64,SC03,D,8189,33.49
8430,03/03/2020,SC,3.64,SC04,D,8441,66.97
8431,03/03/2020,SC,3.64,SC05,D,14938,53.45
8432,03/03/2020,SC,3.64,SC06,D,16358,59.89
8433,03/03/2020,SC,3.64,SC07,D,21451,73.73
8434,03/03/2020,SC,3.64,SC08,D,25386,87.26
8435,03/03/2020,SC,3.64,SC09,D,35211,141.03
8436,03/03/2020,SC,3.64,SC10,D,39712,208.96
8437,03/03/2020,SC,3.64,SC11,D,49039,219.59
8438,03/03/2020,SC,3.64,SC12,D,58838,267.57
8439,03/03/2020,SC,3.64,SC13,D,67899,267.89
8440,03/03/2020,SC,3.64,SC14,I,6120194,35667.0
8441,03/03/2020,SC,3.64,SC15,I,6647321,22956.0
8442,03/03/2020,SC,3.64,SC16,I,6668969,33800.0
8443,03/03/2020,SC,3.64,SC17,I,6694014,32856.0
8444,03/03/2020,SC,3.64,SC18,I,6962008,26002.0
8445,03/03/2020,SC,3.64,SC19,I,7326897,33258.0
8446,03/03/2020,SC,3.64,SC20,I,7880241,32871.0
8447,03/03/2020,SC,3.64,SC21,I,8006855,34589.0
8448,03/03/2020,SC,3.64,SC22,I,9887246,41333.0
8449,03/03/2020,SC,3.64,SC23,I,10836488,33122.0
8450,03/03/2020,SC,3.64,SC24,I,11552783,0.0
8451,03/03/2020,SC,3.64,SC25,I,13737924,36523.0
8452,04/03/2020,SC,3.79,SC01,D,4980,11.3
8453,04/03/2020,SC,3.79,SC02,D,5987,31.31
8454,04/03/2020,SC,3.79,SC03,D,8189,36.47
8455,04/03/2020,SC,3.79,SC04,D,8441,44.22
8456,04/03/2020,SC,3.79,SC05,D,14938,56.81
8457,04/03/2020,SC,3.79,SC06,D,16358,82.31
8458,04/03/2020,SC,3.79,SC07,D,21451,71.01
8459,04/03/2020,SC,3.79,SC08,D,25386,62.94
8460,04/03/2020,SC,3.79,SC09,D,35211,153.32
8461,04/03/2020,SC,3.79,SC10,D,39712,234.66
8462,04/03/2020,SC,3.79,SC11,D,49039,223.04
8463,04/03/2020,SC,3.79,SC12,D,58838,359.58
8464,04/03/2020,SC,3.79,SC13,D,67899,265.33
8465,04/03/2020,SC,3.79,SC14,I,6120194,33639.0
8466,04/03/2020,SC,3.79,SC15,I,6647321,20169.0
8467,04/03/2020,SC,3.79,SC16,I,6668969,32715.0
8468,04/03/2020,SC,3.79,SC17,I,6694014,34107.0
8469,04/03/2020,SC,3.79,SC18,I,6962008,24948.0
8470,04/03/2020,SC,3.79,SC19,I,7326897,44455.0
8471,04/03/2020,SC,3.79,SC20,I,7880241,29481.0
8472,04/03/2020,SC,3.79,SC21,I,8006855,35043.0
8473,04/03/2020,SC,3.79,SC22,I,9887246,34642.0
8474,04/03/2020,SC,3.79,SC23,I,10836488,33931.0
8475,04/03/2020,SC,3.79,SC24,I,11552783,0.0
8476,04/03/2020,SC,3.79,SC25,I,13737924,47030.0
8477,05/03/2020,SC,3.23,SC01,D,4980,79.73
8478,05/03/2020,SC,3.23,SC02,D,5987,29.05
8479,05/03/2020,SC,3.23,SC03,D,8189,42.28
8480,05/03/2020,SC,3.23,SC04,D,8441,50.68
8481,05/03/2020,SC,3.23,SC05,D,14938,56.81
8482,05/03/2020,SC,3.23,SC06,D,16358,62.94
8483,05/03/2020,SC,3.23,SC07,D,21451,72.95
8484,05/03/2020,SC,3.23,SC08,D,25386,103.29
8485,05/03/2020,SC,3.23,SC09,D,35211,155.26
8486,05/03/2020,SC,3.23,SC10,D,39712,134.92
8487,05/03/2020,SC,3.23,SC11,D,49039,233.05
8488,05/03/2020,SC,3.23,SC12,D,58838,281.47
8489,05/03/2020,SC,3.23,SC13,D,67899,290.83
8490,05/03/2020,SC,3.23,SC14,I,6120194,34753.0
8491,05/03/2020,SC,3.23,SC15,I,6647321,20327.0
8492,05/03/2020,SC,3.23,SC16,I,6668969,30420.0
8493,05/03/2020,SC,3.23,SC17,I,6694014,35021.0
8494,05/03/2020,SC,3.23,SC18,I,6962008,26741.0
8495,05/03/2020,SC,3.23,SC19,I,7326897,43391.0
8496,05/03/2020,SC,3.23,SC20,I,7880241,30933.0
8497,05/03/2020,SC,3.23,SC21,I,8006855,34954.0
8498,05/03/2020,SC,3.23,SC22,I,9887246,41548.0
8499,05/03/2020,SC,3.23,SC23,I,10836488,32195.0
8500,05/03/2020,SC,3.23,SC24,I,11552783,0.0
8501,05/03/2020,SC,3.23,SC25,I,13737924,55552.0
8502,06/03/2020,SC,3.17,SC01,D,4980,56.81
8503,06/03/2020,SC,3.17,SC02,D,5987,29.37
8504,06/03/2020,SC,3.17,SC03,D,8189,42.93
8505,06/03/2020,SC,3.17,SC04,D,8441,70.69
8506,06/03/2020,SC,3.17,SC05,D,14938,56.81
8507,06/03/2020,SC,3.17,SC06,D,16358,80.37
8508,06/03/2020,SC,3.17,SC07,D,21451,82.31
8509,06/03/2020,SC,3.17,SC08,D,25386,108.46
8510,06/03/2020,SC,3.17,SC09,D,35211,209.16
8511,06/03/2020,SC,3.17,SC10,D,39712,143.64
8512,06/03/2020,SC,3.17,SC11,D,49039,233.37
8513,06/03/2020,SC,3.17,SC12,D,58838,262.42
8514,06/03/2020,SC,3.17,SC13,D,67899,252.42
8515,06/03/2020,SC,3.17,SC14,I,6120194,21275.0
8516,06/03/2020,SC,3.17,SC15,I,6647321,20374.0
8517,06/03/2020,SC,3.17,SC16,I,6668969,31913.0
8518,06/03/2020,SC,3.17,SC17,I,6694014,33261.0
8519,06/03/2020,SC,3.17,SC18,I,6962008,25153.0
8520,06/03/2020,SC,3.17,SC19,I,7326897,27399.0
8521,06/03/2020,SC,3.17,SC20,I,7880241,31154.0
8522,06/03/2020,SC,3.17,SC21,I,8006855,22590.0
8523,06/03/2020,SC,3.17,SC22,I,9887246,40211.0
8524,06/03/2020,SC,3.17,SC23,I,10836488,31911.0
8525,06/03/2020,SC,3.17,SC24,I,11552783,0.0
8526,06/03/2020,SC,3.17,SC25,I,13737924,24935.0
8527,07/03/2020,SC,4.15,SC01,D,4980,68.43
8528,07/03/2020,SC,4.15,SC02,D,5987,23.24
8529,07/03/2020,SC,4.15,SC03,D,8189,27.44
8530,07/03/2020,SC,4.15,SC04,D,8441,38.73
8531,07/03/2020,SC,4.15,SC05,D,14938,47.77
8532,07/03/2020,SC,4.15,SC06,D,16358,69.4
8533,07/03/2020,SC,4.15,SC07,D,21451,83.28
8534,07/03/2020,SC,4.15,SC08,D,25386,79.08
8535,07/03/2020,SC,4.15,SC09,D,35211,138.15
8536,07/03/2020,SC,4.15,SC10,D,39712,248.54
8537,07/03/2020,SC,4.15,SC11,D,49039,183.34
8538,07/03/2020,SC,4.15,SC12,D,58838,265.01
8539,07/03/2020,SC,4.15,SC13,D,67899,243.06
8540,07/03/2020,SC,4.15,SC14,I,6120194,14926.0
8541,07/03/2020,SC,4.15,SC15,I,6647321,20987.0
8542,07/03/2020,SC,4.15,SC16,I,6668969,29841.0
8543,07/03/2020,SC,4.15,SC17,I,6694014,16820.0
8544,07/03/2020,SC,4.15,SC18,I,6962008,15745.0
8545,07/03/2020,SC,4.15,SC19,I,7326897,20394.0
8546,07/03/2020,SC,4.15,SC20,I,7880241,25440.0
8547,07/03/2020,SC,4.15,SC21,I,8006855,1626.0
8548,07/03/2020,SC,4.15,SC22,I,9887246,40768.0
8549,07/03/2020,SC,4.15,SC23,I,10836488,31185.0
8550,07/03/2020,SC,4.15,SC24,I,11552783,0.0
8551,07/03/2020,SC,4.15,SC25,I,13737924,5366.0
8552,08/03/2020,SC,4.85,SC01,D,4980,56.81
8553,08/03/2020,SC,4.85,SC02,D,5987,27.11
8554,08/03/2020,SC,4.85,SC03,D,8189,32.92
8555,08/03/2020,SC,4.85,SC04,D,8441,80.37
8556,08/03/2020,SC,4.85,SC05,D,14938,48.09
8557,08/03/2020,SC,4.85,SC06,D,16358,70.37
8558,08/03/2020,SC,4.85,SC07,D,21451,71.66
8559,08/03/2020,SC,4.85,SC08,D,25386,83.92
8560,08/03/2020,SC,4.85,SC09,D,35211,115.88
8561,08/03/2020,SC,4.85,SC10,D,39712,233.37
8562,08/03/2020,SC,4.85,SC11,D,49039,177.53
8563,08/03/2020,SC,4.85,SC12,D,58838,252.42
8564,08/03/2020,SC,4.85,SC13,D,67899,259.84
8565,08/03/2020,SC,4.85,SC14,I,6120194,15594.0
8566,08/03/2020,SC,4.85,SC15,I,6647321,21508.0
8567,08/03/2020,SC,4.85,SC16,I,6668969,31501.0
8568,08/03/2020,SC,4.85,SC17,I,6694014,26043.0
8569,08/03/2020,SC,4.85,SC18,I,6962008,16796.0
8570,08/03/2020,SC,4.85,SC19,I,7326897,14965.0
8571,08/03/2020,SC,4.85,SC20,I,7880241,26514.0
8572,08/03/2020,SC,4.85,SC21,I,8006855,368.0
8573,08/03/2020,SC,4.85,SC22,I,9887246,42439.0
8574,08/03/2020,SC,4.85,SC23,I,10836488,29449.0
8575,08/03/2020,SC,4.85,SC24,I,11552783,0.0
8576,08/03/2020,SC,4.85,SC25,I,13737924,5050.0
8577,09/03/2020,SC,4.85,SC01,D,4980,34.13
8578,09/03/2020,SC,4.85,SC02,D,5987,22.54
8579,09/03/2020,SC,4.85,SC03,D,8189,33.16
8580,09/03/2020,SC,4.85,SC04,D,8441,31.88
8581,09/03/2020,SC,4.85,SC05,D,14938,46.37
8582,09/03/2020,SC,4.85,SC06,D,16358,44.76
8583,09/03/2020,SC,4.85,SC07,D,21451,72.77
8584,09/03/2020,SC,4.85,SC08,D,25386,93.05
8585,09/03/2020,SC,4.85,SC09,D,35211,157.13
8586,09/03/2020,SC,4.85,SC10,D,39712,155.52
8587,09/03/2020,SC,4.85,SC11,D,49039,202.53
8588,09/03/2020,SC,4.85,SC12,D,58838,250.5
8589,09/03/2020,SC,4.85,SC13,D,67899,264.02
8590,09/03/2020,SC,4.85,SC14,I,6120194,25222.0
8591,09/03/2020,SC,4.85,SC15,I,6647321,20239.0
8592,09/03/2020,SC,4.85,SC16,I,6668969,33800.0
8593,09/03/2020,SC,4.85,SC17,I,6694014,31100.0
8594,09/03/2020,SC,4.85,SC18,I,6962008,24852.0
8595,09/03/2020,SC,4.85,SC19,I,7326897,30807.0
8596,09/03/2020,SC,4.85,SC20,I,7880241,27707.0
8597,09/03/2020,SC,4.85,SC21,I,8006855,34222.0
8598,09/03/2020,SC,4.85,SC22,I,9887246,33667.0
8599,09/03/2020,SC,4.85,SC23,I,10836488,29753.0
8600,09/03/2020,SC,4.85,SC24,I,11552783,0.0
8601,09/03/2020,SC,4.85,SC25,I,13737924,49117.0
8602,10/03/2020,SC,5.12,SC01,D,4980,0.0
8603,10/03/2020,SC,5.12,SC02,D,5987,19.32
8604,10/03/2020,SC,5.12,SC03,D,8189,35.1
8605,10/03/2020,SC,5.12,SC04,D,8441,73.09
8606,10/03/2020,SC,5.12,SC05,D,14938,47.01
8607,10/03/2020,SC,5.12,SC06,D,16358,37.03
8608,10/03/2020,SC,5.12,SC07,D,21451,73.73
8609,10/03/2020,SC,5.12,SC08,D,25386,98.85
8610,10/03/2020,SC,5.12,SC09,D,35211,115.59
8611,10/03/2020,SC,5.12,SC10,D,39712,113.01
8612,10/03/2020,SC,5.12,SC11,D,49039,208.96
8613,10/03/2020,SC,5.12,SC12,D,58838,248.57
8614,10/03/2020,SC,5.12,SC13,D,67899,244.06
8615,10/03/2020,SC,5.12,SC14,I,6120194,28000.0
8616,10/03/2020,SC,5.12,SC15,I,6647321,18236.0
8617,10/03/2020,SC,5.12,SC16,I,6668969,36267.0
8618,10/03/2020,SC,5.12,SC17,I,6694014,31378.0
8619,10/03/2020,SC,5.12,SC18,I,6962008,27232.0
8620,10/03/2020,SC,5.12,SC19,I,7326897,17086.0
8621,10/03/2020,SC,5.12,SC20,I,7880241,26888.0
8622,10/03/2020,SC,5.12,SC21,I,8006855,33322.0
8623,10/03/2020,SC,5.12,SC22,I,9887246,40556.0
8624,10/03/2020,SC,5.12,SC23,I,10836488,31359.0
8625,10/03/2020,SC,5.12,SC24,I,11552783,0.0
8626,10/03/2020,SC,5.12,SC25,I,13737924,55099.0
8627,11/03/2020,SC,4.38,SC01,D,4980,33.87
8628,11/03/2020,SC,4.38,SC02,D,5987,28.76
8629,11/03/2020,SC,4.38,SC03,D,8189,41.54
8630,11/03/2020,SC,4.38,SC04,D,8441,52.41
8631,11/03/2020,SC,4.38,SC05,D,14938,49.21
8632,11/03/2020,SC,4.38,SC06,D,16358,84.68
8633,11/03/2020,SC,4.38,SC07,D,21451,76.06
8634,11/03/2020,SC,4.38,SC08,D,25386,92.03
8635,11/03/2020,SC,4.38,SC09,D,35211,176.08
8636,11/03/2020,SC,4.38,SC10,D,39712,138.05
8637,11/03/2020,SC,4.38,SC11,D,49039,226.25
8638,11/03/2020,SC,4.38,SC12,D,58838,263.0
8639,11/03/2020,SC,4.38,SC13,D,67899,261.4
8640,11/03/2020,SC,4.38,SC14,I,6120194,31981.0
8641,11/03/2020,SC,4.38,SC15,I,6647321,18084.0
8642,11/03/2020,SC,4.38,SC16,I,6668969,35752.0
8643,11/03/2020,SC,4.38,SC17,I,6694014,33017.0
8644,11/03/2020,SC,4.38,SC18,I,6962008,26044.0
8645,11/03/2020,SC,4.38,SC19,I,7326897,19609.0
8646,11/03/2020,SC,4.38,SC20,I,7880241,31999.0
8647,11/03/2020,SC,4.38,SC21,I,8006855,34760.0
